id,name,ingredients,recipes,img,video,ingredients_list
854,홍석천 '술푸자냐',"방울토마토,    미역,    크림치즈,    술떡,    에멘탈 치즈,    체다 치즈,   생모차렐라 치즈,    하몬,    김,    소금,    후추,    파르메산 치즈","  1. 방울토마토를 믹서에 간다.  2. 불린 미역을 잘게 다진 뒤, 크림치즈와 섞는다.  3. 2에 소금, 후추로 간을 한다.  4. 술떡을 얇게 썬다.  5. 컵에 술떡>미역&크림치즈>간 토마토>술떡>미역&크림치즈>에멘탈 치즈>체다 치즈>간 토마토>미역&크림치즈>술떡>에멘탈 치즈>생모차렐라 치즈 순으로 쌓는다.  6. 컵에 랩을 씌워 전자레인지에 넣고, 치즈가 녹을 정도로 돌린다.  7. 술떡라자냐 위에 에멘탈 치즈, 김, 하몬으로 장식한다.  8. 토치로 표면을 살짝 그을린다.  9. 파르메산 치즈를 뿌려 완성한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20150804_130331_2963.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10076488/view,"['방울토마토', '미역', '크림치즈', '술떡', '에멘탈 치즈', '체다 치즈', '생모차렐라 치즈', '하몬', '김', '소금', '후추', '파르메산 치즈']"
855,홍석천 '쉑쉑 파스타',"파스타면,    게살,    삶은 소라살,    새우살,    문어,    낙지,    라이스페이퍼,    게맛살,    양배추,    적양파,    깻잎,   파프리카,    타르타르소스,    땅콩버터,    매운 굴소스,    견과류,    소금,    레몬,    고추,    마늘,    양파,    후추","  1. 끓는 물에 소금을 넣고 파스타면을 삶는다.  2. 게맛살을 가늘게 찢는다.  3. 양배추, 적양파, 깻잎, 파프리카를 채 썬다.  4. 볼에 가늘게 찢은 게맛살, 채 썬 채소, 타르타르소스, 레몬즙, 소금을 넣고 섞어 샐러드를 만든다.  5. 끓는 물에 게살을 데쳐 샐러드에 넣는다.  6. 물에 적신 라이스페이퍼에 샐러드를 넣고 돌돌 만다.  7. 핸드블랜더에 땅콩버터, 매운 굴소스, 견과류, 파스타 삶은 물을 넣고 간다.  8. 7에 고추를 넣고 다시 갈아 소스를 만든다.  9. 삶은 소라살을 적당한 크기로 손질한다.  10. 볼에 손질한 소라살, 새우살, 손질한 문어를 넣는다.  11. 삶은 파스타면을 건져 물기를 뺀다.  12. 기름을 두른 팬에 으깬 마늘, 잘게 썬 양파, 손질한 해산물을 넣고 볶는다.  13. 볶던 재료에 소스를 넣고 볶는다.  14. 삶은 파스타면을 팬에 넣고 재료들과 함께 볶다가 소금, 후추로 간한다.  15. 해산물 파스타에 파스타 삶은 물과 버터를 넣는다.  16. 낙지를 적당한 크기로 손질해 파스타에 넣고 함께 볶는다.  17. 접시에 완성된 파스타를 담는다.  18. 파스타 위에 라이스페이퍼롤을 올려 완성한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20160705_103301_9221.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10112164/view,"['파스타면', '게살', '삶은 소라살', '새우살', '문어', '낙지', '라이스페이퍼', '게맛살', '양배추', '적양파', '깻잎', '파프리카', '타르타르소스', '땅콩버터', '매운 굴소스', '견과류', '소금', '레몬', '고추', '마늘', '양파', '후추']"
856,홍석천 '쌈삼한 리소토',"얼린 밥,    삼계탕,    꽃게맛 과자,    치즈맛 과자,    묵은지,    무김치,    파르메산 치즈분말,   깨,    양파,    청양고추,    다진 마늘,    소금,    후추,    고춧가루,    버터","  1. 기름을 두른 팬에 잘게 썬 양파와 다진 마늘, 얼린 밥을 넣고 볶는다.  2. 삼계탕을 체에 밭쳐 건더기와 국물을 분리한다.  3. 삼계탕 건더기의 국물을 완전히 짜낸 후 잘게 다진다.  4. 밥을 볶던 팬에 삼계탕 국물을 붓고 끓여 리소토를 만든다.  5. 리소토에 소금, 후추로 간한다.  6. 믹서기에 꽃게맛 과자와 치즈맛 과자, 고춧가루를 넣고 간다.  7. 잘게 다진 삼계탕 건더기를 동그랗게 뭉친 뒤 밀가루>달걀물>과자가루를 입혀 기름에 튀긴다.  8. 청양고추와 묵은지, 무김치를 잘게 썬다.  9. 팬에 잘게 썬 김치를 넣고, 깨, 버터, 고춧가루, 삼계탕 국물을 넣고 볶는다.  10. 튀긴 삼계볼을 건져 기름기를 뺀다.  11. 마른 팬에 리소토를 옮겨 담고 파르메산 치즈분말을 넣고 볶는다.  12. 그릇에 리소토를 담고 튀긴 삼계볼을 올린다.  13. 12 위에 볶은 김치를 올린다.  14. 깨와 잘게 썬 청양고추를 얹어 마무리한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20160211_122854_0040.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10094015/view,"['얼린 밥', '삼계탕', '꽃게맛 과자', '치즈맛 과자', '묵은지', '무김치', '파르메산 치즈분말', '깨', '양파', '청양고추', '다진 마늘', '소금', '후추', '고춧가루', '버터']"
857,홍석천 '쑥테이크',"크림치즈,    땅콩가루,    쑥,    잣,    표고버섯,    채끝등심,    파르메산 치즈,   마늘,    고추,    올리브 오일,    소금,    후추,    마늘,    고춧가루,    버터,    설탕","  1. 볶은 땅콩가루와 크림치즈를 섞는다.  2. 쑥, 잣, 파르메산 치즈, 마늘, 고추, 올리브 오일, 소금, 후추를 함께 갈아 쑥페스토를 만든다.  3. 물에 불린 표고버섯의 기둥을 떼고, 안쪽 부분에 땅콩크림치즈를 넣어 채운다.  4. 땅콩크림치즈 위에 쑥페스토를 바른다.  5. 기름을 두른 팬에 속을 채운 표고버섯을 굽는다.  6. 다른 팬에 기름을 두르고 으깬 마늘, 고춧가루를 넣는다.  7. 6에 소금, 후추 간을 한 채끝등심을 넣고 버터를 끼얹어가며 굽는다.  8. 구운 표고버섯에 파르메산 치즈를 뿌린 뒤, 토치를 이용해 표면을 굽는다.  9. 그릇에 구운 채끝등심과 표고버섯을 담는다.  10. 쑥페스토에 설탕, 파르메산 치즈를 넣고 섞는다.  11. 쑥페스토 소스를 곁들인다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20151006_110543_2700.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10081789/view,"['크림치즈', '땅콩가루', '쑥', '잣', '표고버섯', '채끝등심', '파르메산 치즈', '마늘', '고추', '올리브 오일', '소금', '후추', '마늘', '고춧가루', '버터', '설탕']"
858,홍석천 '연어가 똠얌꽁냥',"연어,    똠얌 페이스트,    카옌페퍼 가루,    연어볼,    다진 레몬그라스,    파프리카,    태국고추,   연유,    적양파,    팟타이 페이스트,    필리핀 라면,    소금,    다진 생강,    파,    버터,    후추,    파","  1. 연어대가리에 소금을 뿌리고 토치로 살짝 익힌다.  2. 끓는 물에 연어대가리를 넣고 삶는다.  3. 끓는 물에 똠얌 페이스트를 넣고 끓인다.  4. 3에 익힌 연어대가리, 소금을 넣고 끓인다.  5. 국물에 카옌페퍼 가루, 연어볼, 다진 레몬그라스, 파프리카를 넣는다.  6. 태국고추를 잘게 썰어 넣는다.  7. 연유를 넣는다.  8. 레몬즙을 넣는다.  9. 적당한 크기로 썬 적양파, 다진 생강, 파를 넣고 끓인다.  10. 연어살에 팟타이 페이스트를 바른 뒤, 버터를 두른 팬에 굽는다.  11. 국물에 필리핀 라면과 수프를 넣고 끓인 뒤, 후추를 뿌린다.  12. 그릇에 국물과 건더기를 담고 후추, 잘게 썬 파를 올려 완성한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20150825_112450_9155.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10078002/view,"['연어', '똠얌 페이스트', '카옌페퍼 가루', '연어볼', '다진 레몬그라스', '파프리카', '태국고추', '연유', '적양파', '팟타이 페이스트', '필리핀 라면', '소금', '다진 생강', '파', '버터', '후추', '파']"
859,홍석천 '입에 불레리나',"전복,    채소육수 파우더,    두부,    강황가루,    낙지,    새우,    달걀,    고춧가루,    양파,   레몬,    대파,    다진 마늘,    화이트 와인,    청양고추,    핫소스,    고추냉이,    꿀,    간장","  1. 물에 양파, 레몬, 대파를 넣고 끓여 채소육수를 만든다.  2. 1에 손질한 전복을 넣고 삶는다.  3. 채소육수 파우더를 넣는다.  4. 두부의 물기를 제거하고 으깬 뒤, 마른 팬에 넣고 볶는다.  5. 두부에 강황가루를 넣어 함께 볶는다.  6. 낙지와 새우를 잘게 썬다.  7. 기름을 두른 팬에 다진 마늘과 양파, 낙지, 새우를 넣고 볶는다.  8. 화이트 와인, 채소육수 파우더, 고춧가루를 넣는다.  9. 다진 청양고추, 핫소스를 넣는다.  10. 와사비를 넣어 함께 볶는다.  11. 채소육수와 꿀, 간장, 강황가루를 넣고 볶는다.  12. 달걀물을 넣어 스크램블을 만든 뒤 섞어준다.  13. 접시에 삶은 전복과 볶은 두부를 올린다.  14. 두부 위에 볶은 재료들을 올려 완성한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20151027_112635_2045.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10083598/view,"['전복', '채소육수 파우더', '두부', '강황가루', '낙지', '새우', '달걀', '고춧가루', '양파', '레몬', '대파', '다진 마늘', '화이트 와인', '청양고추', '핫소스', '고추냉이', '꿀', '간장']"
860,홍석천 '입이 떡~갈비',"매실고추장,    양파장아찌,    고추장아찌,    베트남 고추,    소고기,    새송이버섯,    사과,    밤,    다진 마늘,   다진 생강,    맛술,    참기름,    개,    꿀,    설탕,    양파,    대파,    고추,    참기름,    전분,    버터,    올리브 오일,    레몬","  1. 볼에 매실고추장, 다진 마늘, 생강즙, 양파장아찌와 장아찌 국물을 함께 넣는다.  2. 1에 다진 고추장아찌, 맛술, 참기름, 깨, 꿀, 설탕, 다진 베트남 고추를 섞는다.  3. 핸드블렌더에 잘게 썬 소고기와 양념을 넣고 간다.  4. 3에 다진 양파, 대파, 고추, 참기름, 전분을 넣어 치댄다.  5. 새송이버섯을 도톰하게 편으로 썬 뒤, 직사각형 모양으로 썬다.  6. 직사각형으로 썬 새송이버섯을 양념한 고기로 감싼다.  7. 6과 편으로 썬 새송이버섯을 팬에 넣고 굽는다.  8. 떡갈비에 버터를 끼얹어가며 굽는다.  9. 올리브 오일, 레몬즙을 섞은 뒤 채 썬 사과에 버무린다.  10. 접시에 떡갈비를 얹는다.  11. 떡갈비 위에 구운 새송이버섯을 올린다.  12. 양념한 채 썬 사과, 얇게 썬 밤을 올려 완성한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20151201_114346_0033.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10086451/view,"['매실고추장', '양파장아찌', '고추장아찌', '베트남 고추', '소고기', '새송이버섯', '사과', '밤', '다진 마늘', '다진 생강', '맛술', '참기름', '개', '꿀', '설탕', '양파', '대파', '고추', '참기름', '전분', '버터', '올리브 오일', '레몬']"
861,홍석천 '컵있슈',"달걀,    우유,    두유,    파르메산 치즈,    핫초코 분말,    열대과일 통조림,    파인애플 병조림,   망고,    소프트 아이스크림,    젤리,    체리,    버터,    설탕,    밀가루","  1. 냄비에 버터를 녹인다.  2. 다른 냄비에 우유, 설탕을 넣고 끓인다.  3. 버터를 넣은 냄비와, 우유를 넣은 냄비에 각각 소금을 넣는다.  4. 버터가 녹으면 밀가루를 넣고 저어 루를 만든다.  5. 루에 설탕을 넣어 끓인 우유를 넣고 섞는다.  6. 5에 달걀노른자를 넣고 섞어 베샤멜 소스를 만든다.  7. 베샤멜 소스에 두유와 파르메산 치즈를 넣는다.  8. 완성된 베샤멜 소스를 반으로 나눠담고, 한 쪽에는 핫초코 분말을 넣는다.  9. 컵에 열대과일 통조림을 담는다.  10. 파인애플과 망고를 적당한 크기로 썰어 컵에 담는다.  11. 컵에 담긴 과일들 위에, 베샤멜 소스와 초코 베샤멜 소스를 반씩 올린다.  12. 소프트 아이스크림을 컵 위에 올린다.  13. 각종 젤리와 체리로 장식해 마무리한다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20160315_104618_1247.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10099005/view,"['달걀', '우유', '두유', '파르메산 치즈', '핫초코 분말', '열대과일 통조림', '파인애플 병조림', '망고', '소프트 아이스크림', '젤리', '체리', '버터', '설탕', '밀가루']"
862,홍석천 '키스 버거',"베이컨,    새우,    소고기 안심,    바질,    사과,    오이 장아찌,    고추 장아찌,    진저 시럽,   훈제 닭가슴살,    명이나물,    버터,    후추,    소금,    양파,    마요네즈,    올리브 오일,    레몬즙","  1. 버터를 두른 팬에 적당한 크기로 썬 베이컨을 굽는다.  2. 껍질을 벗긴 새우를 팬에 넣고 함께 굽는다.  3. 2에 바질, 후추, 소금을 뿌린다.  4. 버터를 두른 팬에 소시지, 소고기 안심을 굽는다.  5. 소고기 안심에 바질을 뿌려 굽는다.  6. 사과, 양파, 오이 장아찌, 고추 장아찌를 잘게 다진다.  7. 마요네즈와 올리브 오일을 섞은 뒤, 다진 재료들을 넣고 섞는다.  8. 레몬즙을 뿌린다.  9. 구운 새우, 베이컨, 소시지를 잘게 썰어 넣는다.  10. 진저 시럽을 넣은 뒤, 골고루 섞어준다.  11. 훈제 닭가슴살에 버터를 발라 굽는다.  12. 소고기 안심 > 소스에 버무린 재료들 > 소고기 안심 순으로 올린다.  13. 닭가슴살 > 소스에 버무린 재료들 > 명이나물 > 닭가슴살 순으로 올린다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20150728_103631_6434.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10076059/view,"['베이컨', '새우', '소고기 안심', '바질', '사과', '오이 장아찌', '고추 장아찌', '진저 시럽', '훈제 닭가슴살', '명이나물', '버터', '후추', '소금', '양파', '마요네즈', '올리브 오일', '레몬즙']"
863,홍석천 '판타스틱 어묵',"오징어,    푸아그라 트러플 파테,    레몬&소금이 들어간 고춧가루,    달걀,    명란젓,   카망베르 치즈,    캐비아,    딸기잼,    소금,    후추,    고춧가루,    깨,    버터,    파,    꿀","  1. 오징어를 잘게 썰어 핸드 블렌더에 넣는다.  2. 1에 푸아그라 트러플 파테, 레몬&소금이 들어간 고춧가루, 소금, 후추, 고춧가루, 깨를 넣어 간다.  3. 달걀 껍질을 반으로 가른다.  4. 반으로 가른 달걀 껍질에 어묵반죽을 담는다.  5. 어묵반죽 안에 각각 명란젓, 카망베르 치즈, 푸아그라 트러플 파테를 넣어 속을 채운다.  6. 접시에 밀가루를 깔고, 어묵반죽을 넣은 달걀 껍질을 세운 뒤 전자레인지에 넣고 돌린다.  7. 팬에 기름과 버터를 두른 뒤, 어묵반죽을 넣고 익힌다.  8. 접시에 어묵을 담고 첫 번째 어묵 위에 캐비아, 채 썬 파를 올린다.  9. 두 번째 어묵에는 푸아그라 트러플 파테, 딸기잼을 올린다.  10. 세 번째 어묵에는 트러플과 꿀, 카망베르 치즈를 올린다.",https://fs.jtbc.co.kr/prog/enter/janggo/Img/20150908_111812_8515.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10079207/view,"['오징어', '푸아그라 트러플 파테', '레몬&소금이 들어간 고춧가루', '달걀', '명란젓', '카망베르 치즈', '캐비아', '딸기잼', '소금', '후추', '고춧가루', '깨', '버터', '파', '꿀']"
864,레이먼킴 '으라차차 스테이키',"채끝등심,    건크랜베리,    할라피뇨,    스리라차소스,    그뤼에르 치즈,    시금치,    양송이버섯,    아몬드우유,    우유,    크랜베리주스,    오렌지주스,    파인애플,    마,    후추,    올리브오일,    마늘,    양파,    화이트와인,    소금,    버터,    전분,    레몬","  1. 채끝등심에 칼집을 낸다.  2. 칼집을 낸 채끝등심에 후추를 뿌린다.  3. 데운 올리브오일에 채끝등심을 넣어 익힌다.  4. 양송이버섯을 얇게 썬다.  5. 마늘을 얇게 썬다.  6. 얇게 썬 양송이버섯, 마늘을 전자레인지에 돌린다.  7. 냄비에 크랜베리주스, 스리라차소스, 건크랜베리, 잘게 썬 할라피뇨를 넣는 뒤 끓인다.  8. 잘게 썬 양파와 양송이버섯, 으깬 마늘을 팬에 넣고 볶는다.  9. 8에 화이트와인을 넣는다.  10. 볶던 재료에 시금치, 소금, 버터, 전분, 우유를 넣고 끓인다.  11. 10에 그뤼에르 치즈를 갈아 넣는다.  12. 믹서기에 마, 파인애플, 아몬드우유, 레몬즙, 오렌지주스를 넣는다.  13. 오일에 익힌 채끝등심을 팬에 넣고 굽는다.  14. 전자레인지에 돌린 양송이버섯과 마늘을 데운 올리브오일에 넣는다.  15. 채끝등심 스테이크에 버터를 끼얹어가며 굽는다.  16. 핸드블렌더에 마, 파인애플, 아몬드우유, 레몬즙, 오렌지주스, 얼음을 넣고 간다.  17. 유리잔에 주스를 담아낸다.  18. 주스에 레몬즙을 뿌린다.  19. 접시에 크랜베리절임을 담는다.  20. 오일에 익힌 양송이버섯과 마늘을 접시에 담은 뒤 소금, 올리브오일을 뿌린다.  21. 크림 스피니치를 접시에 담는다.  22. 21에 채끝등심 스테이크를 올려 낸다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190402_102221_062_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10288093/view,"['채끝등심', '건크랜베리', '할라피뇨', '스리라차소스', '그뤼에르 치즈', '시금치', '양송이버섯', '아몬드우유', '우유', '크랜베리주스', '오렌지주스', '파인애플', '마', '후추', '올리브오일', '마늘', '양파', '화이트와인', '소금', '버터', '전분', '레몬']"
865,미카엘 '소희네 반찬',"총각김치,    고등어,    매운 고추장아찌,    양송이버섯,    깻잎장아찌,    셀러리장아찌,    체리페퍼 크림치즈,     버섯 크림치즈,    마,    토마토소스,    방울토마토,    묵은지,    아스파라거스,    쌀,    후추,    다진마늘,    올리브오일,    대파,    양파,    마늘,    당근,    레드와인,    소금,    물엿","  1. 불린 쌀을 돌솥에 넣은 뒤 물을 넣는다.  2. 적당한 크기로 썬 마를 1에 넣는다.  3. 냄비에 묵은지, 총각김치를 넣은 뒤 쌀뜨물을 붓는다.  4. 3에 고등어, 매운 고추장아찌, 후추, 고춧가루를 넣고 조린다.  5. 4에 다진마늘을 넣는다.  6. 양송이버섯을 적당한 크기로 썬 뒤 올리브오일을 두른 팬에 볶는다.  7. 얇게 썬 대파, 양파, 마늘, 당근을 팬에 넣고 함께 볶는다.  8. 방울토마토를 반으로 썬 뒤 7에 넣고 볶는다.  9. 8에 토마토소스, 레드와인, 소금, 후추를 넣는다.  10. 9에 적당한 크기로 썬 아스파라거스를 넣고 볶는다.  11. 체리페퍼 크림치즈, 버섯 크림치즈를 팬에 넣고 볶아 스튜를 만든다.  12. 스튜에 물엿을 넣는다.  13. 스튜를 접시에 담아낸다.  14. 얇게 썬 대파를 스튜 위에 올린다.  15. 셀러리장아찌, 깻잎장아찌를 접시에 담아낸다.  16. 고등어조림을 그릇에 담는다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190402_102141_341_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10288091/view,"['총각김치', '고등어', '매운 고추장아찌', '양송이버섯', '깻잎장아찌', '셀러리장아찌', '체리페퍼 크림치즈', '버섯 크림치즈', '마', '토마토소스', '방울토마토', '묵은지', '아스파라거스', '쌀', '후추', '다진마늘', '올리브오일', '대파', '양파', '마늘', '당근', '레드와인', '소금', '물엿']"
866,유현수 '김치 와장창',"배추김치,    인스턴트 김치만두,    로제소스,    해시브라운,    미숫가루,    초코맛 크림파이,    모차렐라치즈,    다진 소고기,    알프레도파스타 소스,    고추장,    칵테일 새우,    슬라이스 치즈,    달걀,    설탕,    후추,    소금,    식용유,    튀김가루,    양파,    청양고추,    간장,    식초,    케첩,    고추장","  1. 전자레인지에 팥맛 아이스크림을 넣고 돌린다.  2. 1에 달걀노른자 2개를 넣는다.  3. 2에 설탕을 넣으면서 휘젓는다.  4. 3에 초코맛 크림파이 3개를 넣는다.  5. 4를 전자레인지에 넣고 돌려 팥빙수를 만든다.  6. 인스턴트 김치만두의 피와 소를 분리한다.  7. 다진 소고기에 후추와 소금으로 밑간한 뒤, 김치만두 소와 섞어 패티를 만든다.  8. 기름을 두른 팬에 패티를 올려 굽는다.  9. 튀김가루에 물을 넣어 튀김 반죽을 만든다.  10. 튀김가루를 묻힌 새우에 튀김 반죽을 묻힌 뒤 기름에 튀긴다.  11. 튀긴 새우를 건져낸 후, 체에 밭쳐 기름을 빼낸다.  12. 양파와 청양고추를 잘게 썬다.  13. 기름을 두른 팬에 양파, 청양고추, 설탕을 넣고 볶는다.  14. 13에 간장, 식초, 물을 넣어 탕수 소스를 만든다.  15. 팬에 김치를 넣어 볶는다.  16. 15에 새우를 튀긴 기름을 넣는다.  17. 16에 로제 소스, 케첩, 모차렐라치즈, 알프레도파스타 소스, 고추장을 넣는다.  18. 전자레인지에 돌린 팥빙수를 꺼내 저어준다.  19. 팥빙수를 얼음 위에 올려 차갑게 만든다.  20. 해시브라운을 기름에 튀긴 뒤 적당한 크기로 썬다.  21. 그릇에 20의 해시브라운을 담는다.  22. 21의 해시브라운 위에 패티를 올린다.  23. 22의 그릇에 탕수 소스를 넣는다.  24. 23 위에 새우튀김, 알브레도파스타 소스, 슬라이스 치즈, 볶은 김치를 올려 김버탕을 만든다.  25. 전자레인지에 김버탕을 넣고 돌린다.  26. 탕수 소스에 케첩, 식초를 넣어 케첩 탕수 소스를 만든다.  27. 팥빙수를 저어준 뒤 미숫가루를 뿌린다.  28. 팥빙수 주변에 얼음을 담아둔다.  29. 전자레인지에 돌린 김버탕 위에 모차렐라치즈, 케첩 탕수 소스를 뿌려 마무리한다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190326_095117_820_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10286856/view,"['배추김치', '인스턴트 김치만두', '로제소스', '해시브라운', '미숫가루', '초코맛 크림파이', '모차렐라치즈', '다진 소고기', '알프레도파스타 소스', '고추장', '칵테일 새우', '슬라이스 치즈', '달걀', '설탕', '후추', '소금', '식용유', '튀김가루', '양파', '청양고추', '간장', '식초', '케첩', '고추장']"
867,유현수 '땡잡은 장아찌',"묵은지,    다진 돼지고기,    멸치육수팩,    새우젓,    마,    김장아찌,    아스파라거스,    시금치,    무장아찌,    매운 고추장아찌,    반숙란,    청양고춧가루,    고춧가루,    즉석밥,    소금,    대파,    다진마늘,    양파,    달걀,    튀김가루,    간장,    물엿,    깨,    홍고추","  1. 끓는 물에 멸치육수팩을 넣어 육수를 낸다.  2. 볼에 즉석밥을 담는다.  3. 마를 잘게 썬 뒤 즉석밥 위에 올린다.  4. 3에 랩을 씌운 뒤 전자레인지에 넣고 돌린다.  5. 끓는 물에 소금을 넣은 뒤, 마를 넣고 데친다.  6. 데친 마를 얼음물에 헹군다.  7. 반숙란의 흰자와 노른자를 분리한다.  8. 대파를 잘게 썬 뒤 끓는 기름에 넣는다.  9. 8에 고춧가루, 청양고춧가루를 넣고 끓인 뒤 건더기를 걸러낸다.  10. 고추기름에 다진 돼지고기를 넣고 볶는다.  11. 10에 다진마늘을 듬뿍 넣고 볶는다.  12. 11에 묵은지를 넣는다.  13. 12에 잘게 썬 양파, 멸치육수를 넣고 끓인다.  14. 핸드블렌더에 잘게 썬 시금치, 달걀, 김 장아찌를 넣고 간다.  15. 14에 잘게 썬 아스파라거스를 넣는다.  16. 15에 튀김가루, 다진 돼지고기를 넣어 동그랑땡 반죽을 만든다.  17. 동그랑땡 반죽을 동그랗게 뭉친 뒤 튀김가루를 묻힌다.  18. 17에 달걀흰자를 입힌 뒤 기름을 두른 팬에 굽는다.  19. 찌개에 새우젓, 간장, 무장아찌 국물을 넣고 끓인다.  20. 구운 동그랑땡을 접시에 담는다.  21. 무장아찌에 물엿, 깨를 넣는다.  22. 21에 잘게 썬 매운 고추장아찌, 홍고추를 넣은 뒤 접시에 담는다.  23. 데운 뚝배기에 찌개를 옮겨 담는다.  24. 믹서기에 마, 달걀흰자를 넣고 갈아 순두부를 만든다.  25. 찌개에 순두부를 올린 뒤 뚜껑을 닫는다.  26. 마밥을 그릇에 담는다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190402_102027_784_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10288089/view,"['묵은지', '다진 돼지고기', '멸치육수팩', '새우젓', '마', '김장아찌', '아스파라거스', '시금치', '무장아찌', '매운 고추장아찌', '반숙란', '청양고춧가루', '고춧가루', '즉석밥', '소금', '대파', '다진마늘', '양파', '달걀', '튀김가루', '간장', '물엿', '깨', '홍고추']"
868,정호영 '스테이크가 어~머나!',"살치살,    표고&새우육수팩,    양송이버섯,    트러플 치즈크림소스,    우유,    그뤼에르 치즈,    식빵 테두리,    아스파라거스,    아보카도,    명란젓,    유자후추,    방울토마토,    굴소스,    청주,    맛술,    설탕,    간장,    후추,    마늘,    양파,    청양고추,    올리브오일,    전분,    식초,    달걀","  1. 팬에 물, 청주, 맛술, 설탕, 간장을 넣고 끓여 스키야키 소스를 만든다.  2. 살치살에 후추를 뿌린 뒤 그릴팬에 굽는다.  3. 아스파라거스, 아보카도를 그릴팬에 굽는다.  4. 구운 살치살을 스키야키 소스에 넣고 조린다.  5. 구운 아스파라거스를 적당한 크기로 썬다.  6. 기름을 두른 팬에 잘게 썬 마늘, 양파, 양송이버섯을 넣고 볶는다.  7. 6에 우유, 굴소스를 넣어 크림소스를 만든다.  8. 청양고추를 잘게 썬 뒤 크림소스에 넣는다.  9. 얇게 썬 그뤼에르 치즈, 트러플 치즈크림소스를 소스에 넣는다.  10. 크림소스에 전분물을 넣어 섞는다.  11. 식빵 테두리를 적당한 크기로 썬 뒤 올리브오일을 두른 팬에 구워 크루통을 만든다.  12. 소스에 조린 살치살을 석쇠에 올린다.  13. 표고&새우육수팩에서 건표고버섯만 분리한다.  14. 핸드블렌더에 건표고버섯을 넣고 간다.  15. 냄비에 간 표고버섯을 넣은 뒤 살치살을 올려 훈연한다.  16. 다진 청양고추에 유자후추를 섞은 뒤 종지에 담는다.  17. 명란젓을 토치로 직화한다.  18. 크림소스에 구운 아스파라거스를 넣은 뒤 접시에 담는다.  19. 끓는 물에 식초를 넣은 뒤 달걀을 넣어 수란을 만든다.  20. 훈연한 살치살과 아보카도를 겹겹이 쌓는다.  21. 크림소스에 크루통을 올린다.  22. 반으로 썬 방울토마토를 크림소스에 올린다.  23. 살치살 스테이크에 스키야키 소스를 끼얹은 뒤 크림소스 위에 올린다.  24. 직화한 명란젓을 적당한 크기로 썬 뒤 접시에 올린다.  25. 수란을 스테이크 위에 올린다.  26. 그뤼에르 치즈를 갈아 올린다.",https://fs.jtbc.co.kr/joydata/CP00000001/prog/enter/janggo/img/20190402_102259_506_1.jpg,https://tv.jtbc.co.kr/vod/pr10010331/pm10031085/vo10288095/view,"['살치살', '표고&새우육수팩', '양송이버섯', '트러플 치즈크림소스', '우유', '그뤼에르 치즈', '식빵 테두리', '아스파라거스', '아보카도', '명란젓', '유자후추', '방울토마토', '굴소스', '청주', '맛술', '설탕', '간장', '후추', '마늘', '양파', '청양고추', '올리브오일', '전분', '식초', '달걀']"
