name,img,ingredients,instruction,video,categories
기태영 - '파스타 케이크' 레시피-라구소스,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/12/03/1473071_batch_파스타케이크.jpg,"['[라구소스 재료] 올리브유 1큰술', '마늘 2톨', '양파 1/2개', '샐러리 1잎', '당근 1/4개', '소고기 다짐육 150g', '백후추 분말', '레드와인', '토마토 파스타 소스 300g', '버터 [벌집파스타 재료] 리가토니 파스타면 250g', '올리브유 1T', '소금 1T', '파르메산 치즈가루 3T', '모차렐라 치즈', '슈레드 치즈']","['[라구소스 만들기] 1', '마늘 2톨, 양파 1/2개, 당근 1/4개, 샐러리 잎 1개를 곱게 다진다', '(※ 파스타 면 안에 들어가도록 곱게 다져주세요!) 2', '팬에 올리브유를 1큰술 두르고 다진 마늘, 양파, 당근, 샐러리를 볶다가 소고기 다짐육 150g과 백후추 분말을 약간 넣고 뭉치지 않게 볶는다', '(※ 뭉치려고 하면 물을 소량 넣어주세요', ') 3', '고기가 어느 정도 익으면, 레드와인을 1바퀴 두르고 센 불에 향을 날린 뒤, 토마토 파스타 소스 300g을 넣어 졸여준다', '4', '버터 한 덩이를 넣고 불을 끈 뒤 잘 섞어주면 라구소스 완성! [벌집파스타 만들기] 1', '끓는 물에 올리브유 1T, 소금 1T를 넣고 리가토니 면 250g을 8분간 삶은 뒤, 건져서 찬물에 헹군다', '2', '리가토니 면의 물기를 제거한 뒤, 파르메산 치즈 가루 3T를 넣어 버무려준다', '3', '무스링 (지름 15cm) 안쪽에 올리브유를 바르고 바닥에 종이 호일을 깔아준 뒤, 리가토니 면을 수직으로 세워 빼곡히 채워 넣는다', '4', '면 위에 라구소스를 부은 후, 젓가락을 이용해 면 원기둥 안쪽으로 가득 채워준다', '(※ 파스타 사이의 빈 공간을 없애기 위해, 라구소스를 빼곡하게 채워주세요!) 5', '에어프라이어에 180도로 8분간 먼저 구워준다', '그다음 모차렐라 치즈와 슈레드 치즈로 윗면이 충분히 덮일 만큼 올려준 뒤 180도로 4~5분간 구워준다', '6', '치즈가 살짝 굳으면 그릇에 옮겨 담고, 무스링에서 조심스럽게 분리하면 벌집 파스타 완성! (※ 허브 잎으로 장식해도 좋아요!) *레시피는 편스토랑 인스타그램에서도 확인할 수 있습니다♥ @funstaurant_kbs']",,['면 요리']
류수영 - '고추장 돈파육 (돈볶음탕)' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/19/1451042_batch_고추장돈파육.jpg,"['돼지고기 앞다리살 1kg', '카놀라유 3바퀴', '맛술 1T', '고추장 4T', '설탕 1T', '간장 2T', '멸치액젓 2T', '물 1.2L', '대파 4대', '양파 1개', '으깬 마늘 3T', '식초 1/2T', '고춧가루 2T', '감자 4개', '으깬생강 1t', '깻잎 8장', '숙주 두줌', '밥 1인분(210g)', '들기름 두 바퀴', '김가루']","['[고추장 돈파육(돈볶음탕)] 1', '돼지고기 앞다리살 1Kg를 키친타월로 닦아 핏물을 제거해준 후 5cm 간격으로 자른다', '2', '스테인리스 냄비에 카놀라유 3바퀴를 둘러준 후 물결이 생기면 중불로 줄여 1의 앞다리살을 구워준다', '※ 돼지고기가 노릇노릇할 정도로만 구워준다', '3', '맛술 1T를 넣고 앞다리살을 뒤집어 계속 구워준다', '4', '고추장 4T, 설탕 1T, 간장 2T, 멸치 액젓 2T를 넣고 양념이 고기에 배도록 버무린다', '5', '물 1', '2L를 넣고 강불로 올려준 다음 15cm로 자른 대파 4대를 넣고 뚜껑을 연채로 20분간 끓여준다', '7', '8등분 한 양파 1개, 마늘 다지기로 으깬 마늘 2T(마늘 10개), 식초 1/2T를 넣고 뚜껑을 닫아 20분 더 끓여준다', '8', '20분 후 고춧가루 1T를 넣어 불을 바로 꺼준다', '※ 총 요리가 40분 정도 됐을 때 꺼주셔야 합니다! 9', '1/2크기로 잘라준 감자 4개에 물을 살짝 넣고 전자레인지에 6분간 돌려준다', '10', '새로운 얇은 스텐냄비에 8의 감자 3조각을 넣고 7의 팔팔 끓여준 돈볶음탕을 옮겨 담아준다', '11', '9의 남은 감자를 보이게 더 넣어주고, 길게 자른 깻잎 8장을 올려준다', '12', '마늘 다지기로 으깨준 생강 1t, 으깬 마늘 1T를 넣고 숙주 두 줌을 가득 올려준다', '13', '마지막으로 고춧가루를 1T를 솔솔 뿌려 팔팔 끓여주면 완성', '[볶음밥] 13', '먹고 남은 돈볶음탕 양념에 밥 1인분(210g), 들기름 두바퀴를 두르고 볶아준다', '14', '김가루를 뿌려 마무리해 주면 완성', '*레시피는 편스토랑 인스타그램에도 확인할 수 있습니다♥ @funstaurant_kbs']",,"['국물 요리', '반찬']"
류수영 - '어남주' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/19/1451031_batch_어남주.jpg,"['막걸리 2', '우유 2', '연유 1', '얼음 1개', '코코넛 럼주 1뚜껑']","['1', '뚜껑이 있는 병에 막걸리 2, 우유 2, 연유 1의 비율로 담아준 후 얼음 1개와 코코넛 럼주 1뚜껑을 추가해 잘 섞이도록 흔들어준다', '2', '예쁜 잔에 1의 막걸리셰이크를 담아준다', '*레시피는 편스토랑 인스타그램에도 확인할 수 있습니다♥ @funstaurant_kbs']",,[]
류수영 - '눈꽃치즈 만두전' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/19/1451020_batch_눈꽃치즈만두전.jpg,"['카놀라유 3바퀴', '냉동만두 10개', '대파(흰부분) 7cm', '물 100ml', '부침가루 0.5t', '흰색 슬라이스 치즈 5장', '소금 한 꼬집 설탕 2T', '물 1/4컵', '간장 2T', '청양고추 2개', '깨']","['[치즈 만두] 1', '프라이팬에 강불로 켜준 후 카놀라유 3바퀴를 둘러준다', '2', '냉동만두 10개를 넣어준 후 프라이팬을 돌려가며 달달 볶아준다', '3', '어느 정도 볶아졌을 때 팬 뚜껑을 덮고 흔들어가며 익혀준다', '4', '7cm 정도 되는 대파(흰 부분)를 총총 썰어준 후 물 100ml, 부침가루 0', '5t, 흰색 슬라이스 치즈 5장, 소금 한 꼬집을 넣고 핸드블랜더로 갈아준다', '※ 슬라이스치즈 중에 크림치즈가 함유되어 있는 걸로 사용해 주세요^^ ※ 이 비율로 하지 않으면 떡이 질 수도 있으니 비율 꼭 확인해 주세요!! 5', '만두 날개가 바닥으로 향하도록 맞춰주고 4의 치즈 반죽을 만두 위에 둘러준다 ※ 새로운 프라이팬으로 해야 프라이팬에 치즈 반죽이 들러붙지 않습니다 6', '강불로 올려준 다음 치즈 끝부분이 바삭해질 때까지 끓이듯 구워준다', '7', '끝부분이 갈색으로 변하면 불을 중약 불로 줄여주고 5분간 더 구워준다', '8', '젓가락으로 치즈 가장자리를 눌러서 떨어트려 주고 동그란 접시에 뒤집어 주면 완성', '[땡초 간장소스] 9', '새로운 프라이팬에 설탕 2T, 물 1/4컵, 간장 2T, 총총 썬 청양고추 2개를 넣고 팔팔 끓여주면 소스 완성', '[완성] 10', '8의 완성된 눈꽃 치즈 만두전에 9의 소스를 뿌려준다', '※ 땡초 간장소스를 아쉬울 정도의 양만 얹어주세요! 11', '깨를 뿌려 마무리해 주면 완성', '*레시피는 편스토랑 인스타그램에도 확인할 수 있습니다♥ @funstaurant_kbs']",,['구이/튀김']
이경규 - '규왕춘권' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/19/1451019_batch_규왕춘권.jpg,"['국내산 순살 닭다리살 200g', '당면 200g', '양배추 40g', '생표고버섯 40g', '부추 40g', '당근 20g', '캐슈넛 50g', '다진 마늘 10g', '진간장 1T', '굴소스 1T', '달걀 1ea', '춘권피 8장', '소금 조금', '후추 조금', '식용유 약간']","['0', '재료 준비 ① 먼저 닭다리살은 손가락마디만한 크기로 썰고, 밑간용 소금과 후추를 각 한 꼬집씩 넣고 버무린 뒤 약 10~15분 재워둔다', '② 당면은 미지근한 물에 불린 후 3~4cm 정도로 썰어준다', '③ 준비해둔 양배추, 생표고버섯, 부추, 당근은 잘게 썰어준다', '1', '볶음팬에 식용유를 두르고 닭다리살 200g을 먼저 볶는다', '2', '닭다리살이 어느 정도 익으면 다진 마늘 10g을 넣고 볶다가, 볶음팬 한 켠에 진간장 1T를 넣어 태워준다', '3', '캐슈넛을 제외한 준비한 채소와 당면을 넣고 볶아준다', '4', '재료가 잘 볶아지면 굴소스 1T를 넣고 볶아준다', '5', '볶아진 재료에 캐슈넛을 적당한 크기로 부신 후 잘 섞어 식힌다', '6', '춘권피에 준비한 재료를 적당량 넣은 후 잘 말아주고 접합되는 부분에 달걀물을 발라 붙여준다', '7', '180℃로 가열되어 있는 튀김솥에 속을 채운 춘권을 넣고 약 2분 30초 가량 노릇하게 튀겨낸다', '8', '튀겨낸 춘권은 한 김 식힌 뒤 비스듬히 썰어내고 어울리는 매콤한 소스에 찍어 먹으면 완성', '*레시피는 편스토랑 인스타그램에도 확인할 수 있습니다♥ @funstaurant_kbs']",,[]
김준현 - '카피킴의 칼비빔면' 레시피-칼비빔면,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/19/1451008_batch_칼비빔면.jpg,"['[칼비빔면 재료] 멸치 티백 3개', '생칼국수면 400g', '달걀 1개', '오이 1/6개', '양파 1/4개', '당근 1/5개', '상추 2장 [소스 재료] 고추장 1T', '진간장 2T', '고춧가루 1T', '맛술 1T', '올리고당 2.5T', '설탕 1T', '다진 마늘 1T', '식초 2T', '멸치육수 1T']","['0', '재료 준비 ① 달걀 1개를 삶은 뒤, 껍질을 제거하고 반으로 썬다', '② 오이 1/6개를 얇게 어슷 썰어준다', '③ 양파 1/4개를 얇게 슬라이스한다', '④ 당근 1/5개를 채썬다', '⑤ 상추 2장을 적당한 크기로 썬다', '1', '물에 멸치 티백 3개를 넣고 20~30분간 끓여 멸치 육수를 만든다', '2', '멸치 육수에 생칼국수면 400g을 풀어 넣고 6~7분간 삶아준다', '이후 찬물에 헹궈준다', '3', '고추장 1T, 진간장 2T, 고춧가루 1T, 맛술 1T, 올리고당 2', '5T, 설탕 1T, 다진 마늘 1T, 식초 2T, 멸치육수 1T를 섞어 양념장을 만든다', '4', '볼에 삶은 칼국수면, 양념을 넣어 비벼준다', '5', '그릇에 양념자에 비빈 칼국수면을 담고 오이, 양파, 당근, 상추, 삶은 달걀을 올려주면 완성! *레시피는 편스토랑 인스타그램에도 확인할 수 있습니다♥ @funstaurant_kbs']",,['면 요리']
정상훈 - '크리스피 삼합 (크리스피 오겹살X홍어X묵은지)' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/19/1450995_batch_크리스피 삼합.jpg,"['수육용 통오겹살 600g', '허브 솔트 조금', '후추 조금', '로즈마리 5g', '식용유', '묵은지 1/4 포기', '홍어 10조각', '대파 1대']","['0', '재료 준비 ① 묵은지 1/4포기를 적당한 크기로 썬다', '② 대파 1대를 어슷 썬다', '1', '수육용 통오겹살 600g의 껍질 부분에 1cm 간격으로 칼집을 낸다', '2', '통오겹살에 허브 솔트 조금, 후추 조금을 뿌려 시즈닝하고 로즈마리 5g을 올려준다', '3', '오븐팬에 로스팅 랙을 넣고, 마리네이드한 통오겹살을 올리고 160도로 예열한 오븐에서 50분간 구워준다', '※ 고기 두께에 따라 굽는 시간은 차이가 날 수 있습니다', '4', '팬에 통오겹살의 껍질이 밑으로 가도록 넣고, 구우며 빠져나온 돼지기름을 팬에 붓고 불을 올려준다', '이후 10분간 튀겨준다', '※ 기름을 부을 때, 껍질이 충분히 잠기지 않는다면 식용유를 추가해 높이를 채운다', '5', '튀겨진 통오겹살을 먹기 좋은 크기로 썬다', '6', '접시에 크리스피 오겹살과, 홍어, 묵은지, 대파를 보기좋게 올려주면 완성! *레시피는 편스토랑 인스타그램에도 확인할 수 있습니다♥ @funstaurant_kbs']",,[]
정상훈 - '너마늘 위한 족발(마늘간장족발)' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/19/1450984_batch_너마늘위한족발.jpg,"['돼지 꼬리 800g', '통마늘 15알', '대파 2대', '청주 2T', '간장 270ml', '물엿 270ml', '굴소스 5T', '건고추 4개', '블랙 커피 가루 0.5봉지', '팔각 4개', '생강 30g', '설탕 150g', '직화오일 2T', '다진마늘 2T', '부추 40g', '납작 당면 40g', '마늘칩 2T', '깨 0.5T']","['0', '재료 준비 ① 통마늘 15알의 꼭지를 제거한다', '② 대파 2대의 뿌리를 제거하고 절반 크기로 썬다', '③ 찬물에 하루동안 핏물을 뺀 돼지 꼬리 800g을 청주 2T와 함께 30분간 초벌 삶고, 3~4cm 크기로 썬다', '④ 납작 당면 40g을 미지근한 물에 30분간 불린다', '⑤ 부추 40g을 5cm 크기로 썬다', '1', '물 1', '5L를 냄비에 넣고 끓여준다', '2', '물이 끓기 시작하면 통마늘 15알, 대파 2대, 간장 270ml, 물엿 270ml, 굴소스 5T, 블랙 커피 가루 0', '5봉지, 팔각 4개, 생강 30g, 설탕 150g, 건고추 4개를 넣고 5분간 꿇인다', '3', '5분 후 손질한 돼지 꼬리를 넣고 1시간 끓여준다', '4', '삶은 돼지 꼬리 800g를 팬에 넣고 3분간 태우듯이 볶아준다', '5', '4의 팬에 직화오일 2T를 넣고 고루 볶아준다', '이후 다진 마늘 2T를 넣고 가볍게 1분간 볶아 마무리한다', '6', '다른 팬에 불린 납작 당면 40g과 2의 양념을 자작하게 넣고 볶아준다', '7', '그릇에 완성된 꼬리 족발과 납작 당면, 부추 40g을 담은 뒤 마늘칩 2T, 깨 0', '5T를 뿌려주면 완성! *레시피는 편스토랑 인스타그램에도 확인할 수 있습니다♥ @funstaurant_kbs']",,[]
정상훈 - '카피정의 닭볶음탕' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/19/1450973_batch_닭볶음탕.jpg,"['닭볶음탕용 닭 1마리', '감자 2개', '당근 1개', '대파 2대', '통마늘 10알', '고추장 1.5T', '맛술 2T', '참치액 1T', '고춧가루 2T', '간장 1T', 'MSG 1T', '설탕 2T']","['0', '재료 준비 ① 감자 2개, 당근 1개의 껍질을 제거한 뒤 큼지막한 크기로 썰어준다', '② 통마늘 10알의 꼭지를 제거한다', '③ 대파 1대는 5cm 크기로 썰고, 1대는 송송 썬다', '④ 고추장 1', '5T, 맛술 2T, 참치액 1T, 고춧가루 2T, 간장 1T을 섞어 양념장을 만든다', '1', '닭볶음탕용 닭 1마리를 흐르는 물에 세척한 뒤, 뜨거운 물에 5분간 삶아 불순물을 제거한다', '2', '삶은 닭을 압력밥솥에 담고, 닭이 잠길 때까지 넉넉하게 물을 붓는다', '3', '손질한 감자 2개, 당근 1개, 5cm 크기로 썬 대파 1대, 양념장을 넣어 2시간동안 푹 끓여준다', '4', '마지막에 MSG 1T, 설탕 2T를 넣어 간을 맞춘다', '※설탕과 MSG는 취향에 따라 조절 가능합니다', '5', '그릇에 완성된 닭볶음탕을 담고, 송송 썬 대파 1대를 올려주면 완성! *레시피는 편스토랑 인스타그램에도 확인할 수 있습니다♥ @funstaurant_kbs']",,"['국물 요리', '반찬']"
정상훈 - '카피정의 낙지 탕탕이' 레시피-낙지 탕탕이,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/19/1450962_batch_낙지탕탕이.jpg,"['[낙지 탕탕이 재료] 산낙지 5마리', '굵은 소금 5T', '들기름 2T', '참깨 1T [소스 재료] 달걀 노른자 2개', '청양고추 0.5개', '들기름 1T', '다진마늘 2t']","['[낙지 탕탕이 만들기] 0', '낙지 손질 ① 낙지 머리 부분의 가운데를 가위로 자른 뒤 안에 있는 내장을 뜯어준다', '이때, 먹물이 터지지 않게 조심히 뜯어준다', '② 낙지의 입과 눈을 가위로 제거한다', '③ 손질한 낙지 5마리를 볼에 담고, 굵은 소금 5T 넣어 조물조물한다', '④ 굵은 소금으로 마사지한 낙지를 찬물에 깨끗하게 헹궈준다', '1', '산낙지 5마리를 칼로 잘게 다져준다', '2', '다진 산낙지를 그릇에 담고 들기름 2T, 참깨 1T를 뿌려준다', '[소스 만들기] 1', '청양고추 0', '5개를 잘게 다져준다', '2', '소스볼에 각각 달걀노른자 1개, 다진 청양고추 0', '25개, 들기름 0', '5T, 다진마늘 1t를 담아준다', '*레시피는 편스토랑 인스타그램에도 확인할 수 있습니다♥ @funstaurant_kbs']",,['국물 요리']
박솔미 - '(쌍족X마불쌍족) 마불쌍족' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/19/1450951_batch_마불쌍족.jpg,"['고추장 1T', '고춧가루 1T', '간 마늘 150g', '불닭소스 2T', '청주 1T', '물엿 5T', '매실액 1T', '설탕 2T', '<물 2큰술+치킨스톡 반 큰술 섞은 것> 2T', '순후추 1t 쌍족', '마늘 15알', '올리브유', '크러쉬드 페퍼', '쪽파 5개', '깨소금 한 꼬집 (※ 쌍족은 기존에 올린 쌍족 레시피를 참고해주세요!♥)']","['0', '재료준비 1) 볼에 고추장 1T, 고춧가루 1T, 간 마늘 150g, 불닭소스 2T, 청주 1T, 물엿 5T, 매실액 1T, 설탕 2T, <물 2큰술+치킨스톡 반 큰술 섞은 것> 2T, 순후추 1t를 넣고 잘 섞어 마불소스 (마늘불맛소스)를 만든다', '2) 마늘 15알을 얇게 편 썰고, 쪽파 5개를 송송 썬다', '1', '팬에 올리브유를 한 바퀴 두르고, 편 마늘을 볶는다', '2', '마늘이 노릇해지면, 만들어놓은 쌍족을 넣고 함께 볶는다', '3', '마늘의 식감이 쫄깃쫄깃해지면, 팬 한쪽으로 편 마늘과 쌍족을 밀어 넣고, 다른 한쪽에 마불소스를 올려 조리듯이 익혀준다', '(※ 마불소스를 먼저 익히면, 양념장 속 마늘의 매운맛은 날리고 마늘의 풍미를 더할 수 있어요!) 4', '마불소스가 달궈지면 편 마늘&쌍족과 함께 재빨리 볶은 뒤, 크러쉬드 페퍼를 살짝 뿌린다', '5', '토치질로 불맛을 더해주고, 잘게 썬 쪽파와 깨소금을 고명으로 올리면 마불쌍족 완성! *레시피는 편스토랑 인스타그램에도 확인할 수 있습니다♥ @funstaurant_kbs']",,[]
박솔미 - '옥수수범벅 막걸리셰이크' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/19/1450940_batch_막걸리셰이크.jpg,"['옥수수범벅 1T', '막걸리 40ml', '우유 100ml', '설탕 3T', '얼음']","['1', '블랜더에 옥수수범벅 1T, 막걸리 40ml, 우유 100ml, 설탕 3T, 얼음을 모두 넣고 갈면 완성! (※ 얼음 반 셰이크 반 정도! 얼음이 많이 들어가야 맛있어요!) *레시피는 편스토랑 인스타그램에도 확인할 수 있습니다♥ @funstaurant_kbs']",,['차가운 음식']
박솔미 - '크렘 브륄레' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/19/1450928_batch_크렘브륄레.jpg,"['바닐라 아이스크림 500ml', '달걀 3개', '설탕 (※ 옥수수범벅 크렘브륄레는 옥수수범벅 1T를 추가로 준비해주세요!)']","['1', '달걀의 노른자를 분리한 뒤, 냄비에 바닐라 아이스크림 500ml과 달걀노른자 3개를 넣고 잘 섞어준다', '2', '아이스크림과 달걀노른자가 완전히 섞이면, 약 불에서 천천히 저어주면서 익힌다', '(※ 휴대용 선풍기를 사용하면 수분이 더 빨리 날아가, 크림 만드는 시간을 줄일 수 있어요!) 3', '커스터드 크림이 꾸덕꾸덕, 탱글탱글한 질감이 되면 불을 끄고 식힌다', '4', '그릇에 식힌 커스터드 크림을 담는다', '(※ 옥수수범벅 1T를 그릇 맨 아래에 깔고, 식힌 커스터드 크림 2T를 옥수수범벅 위에 얹는다', ') 5', '그릇을 랩으로 감싼 뒤, 냉동실에서 30분간 굳힌다', '6', '굳은 커스터드 크림 위에 설탕을 판판하게 뿌리고, 토치로 태우듯 녹이면 완성! *레시피는 편스토랑 인스타그램에도 확인할 수 있습니다♥ @funstaurant_kbs']",,[]
박솔미 - '옥수수범벅' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/19/1450917_batch_옥수수범벅.jpg,"['찰옥수수 알 2컵 반', '팥 (적두) 1컵 반', '소금 1T', '설탕 3/4컵', '찹쌀가루 1T']","['0', '재료준비 1) 찰옥수수 알을 볼에 담아 4시간 동안 물에서 불린다', '2) 팥은 한번 삶아낸 뒤, 찬물에 씻어서 준비한다', '1', '압력솥에 찰옥수수 알 2컵 반, 팥 1컵 반, 소금 1T, 설탕 3/4컵을 넣고, 잠길 만큼의 물을 넣어 끓인다', '2', '물이 끓어오르면 뚜껑을 열고, 찹쌀가루 1T 녹인 물 50ml를 넣어 강 불에 10분간 졸인다', '꾸덕꾸덕한 질감이 되면 완성! *레시피는 편스토랑 인스타그램에도 확인할 수 있습니다♥ @funstaurant_kbs']",,[]
류수영 - '랍스터 1마리 코스 ②랍스터 리소토' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/12/1445372_batch_랍스터 리소토.jpg,"['랍스터 감바스 소스', '밥 1인분', '우유 100ml', '후추', '슬라이스 치즈 1장', '면수 1국자', '랍스터 내장', '그라나파다노치즈']","['1', '달군 프라이팬에 랍스터 감바스 소스 3주걱 정도 넣어준다', '※ 랍스터 감바스 소스는 류수영의 랍스터 감바스 레시피를 참고해 주세요 :) 2', '밥 1인분(210g)을 넣은 뒤 으깨주고, 우유 100ml를 넣고 잘 섞어준다', '3', '중불로 줄여준 후 후추를 세바퀴 정도 갈아준다', '4', '슬라이스치즈 1장, 파스타 삶은 면수 1국자를 넣어준다', '※ 파스타 삶은 면수는 류수영의 랍스터 파스타 레시피를 참고해 주세요 :) 5', '삶은 랍스타 머리 쪽 껍데기를 까면 나오는 내장을 가위로 숭덩숭덩 잘라 섞어준다', '※ 삶은 랍스터는 류수영의 랍스터 감바스 레시피를 참고해 주세요 :) 6', '그라나파다노치즈를 갈아서 뿌려주고 후추를 두 바퀴 갈아주면 완성']",,[]
류수영 - '랍스터 1마리 코스 ②랍스터 파스타' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/12/1445361_batch_랍스터 파스타.jpg,"['랍스터 삶은 육수', '홍합 삶은 육수', '물 2컵', '파스타면 1인분', '후추', '파슬리', '그라나파다노치즈']","['1', '랍스터 삶은 물과 홍합 삶은 물을 섞어준 다음 팔팔 끓여준다', '※ 랍스터, 홍합 육수는 류수영의 랍스터 감바스 레시피를 참고해 주세요 :) 2', '팔팔 끓는 육수에 물 2컵을 추가해 준 후 파스타면 2인분을 넣고 8분간 삶아준다', '3', '새 프라이팬에 불을 켜준 뒤 먹고 남은 랍스터 감바스 소스를 넣고 끓여준다', '※ 랍스터 감바스 소스는 류수영의 랍스터 감바스 레시피를 참고해 주세요 :) 4', '3의 끓인 소스에 2의 삶아준 파스타면과 면수 1국자를 넣고 저어가며 면수가 날아갈 때까지 볶아준다', '5', '후추 세바퀴를 둘러준 후 파슬리를 약간 뿌려준다', '6', '다 익은 파스타면을 길게 말아서 플레이팅해준 후 그라나파다노치즈를 갈아서 뿌려주면 완성']",,['면 요리']
류수영 - '랍스터 1마리 코스 ①랍스터 감바스' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/12/1445350_batch_랍스터 감바스.jpg,"['랍스터 1마리', '물 1.5L', '생강 1/2개', '홍합 1kg', '물 2컵', '소금', '옥수수 2개', '버터 200g', '마늘 10개', '식용유 100ml', '라면수프 1/2T', '페페론치노 한 줌', '레몬']","['1', '기절한 랍스터 1마리를 온몸 구석구석 깨끗이 닦아준다', '2', '큰 냄비에 물 1', '5L를 부어준 다음 스테인리스 찜기(해바라기 모양)를 깔아준다', '3', '물에 생강 1/2개를 넣어주고 팔팔 끓여준다', '※ 선도가 떨어지는 랍스터를 찌실 때는 청주or소주를 같이 넣어주세요! 4', '물이 팔팔 끓으면 1의 닦아준 랍스터를 뒤집어서 넣고 15분간 쪄준다', '5', '15분 후 불을 끈 다음 뚜껑을 열지 말고 5분간 뜸 들여준다', '6', '홍합 1kg를 깨끗이 세척해 준 다음 냄비에 담아주고 물 2컵, 소금 1/2T를 넣어 5-6분간 끓여준다', '7', '옥수수 2개를 4등분 해 준비한다', '8', '스테인리스 냄비에 버터 200g을 갈색빛이 나도록 녹여준다', '9', '8의 버터에 으깨준 마늘 10개와 식용유 100ml도 추가로 넣어준다', '10', '라면 수프 1/2T, 페페론치노 한 줌을 넣고 약불에 5분간 끓여준다', '11', '5분 후 7의 옥수수를 넣고 감바스 오일에 살짝 코팅해 준다', '12', '큰 접시를 꺼낸 뒤 6의 홍합을 깔아주고, 11의 옥수수도 그냥 올려준다', '13', '5의 쪄준 랍스터도 올려준 다음 11의 감바스 기름을 전부 부어준다', '14', '마지막으로 레몬 껍질을 치즈 그라인더에 갈아 뿌려주면 완성']",,[]
정상훈 - '칼리모초' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/12/1445349_batch_칼리모초.jpg,"['콜라 200ml', '와인 100ml', '레몬 슬라이스 1개']","['1', '컵에 콜라 200ml, 와인 100ml를 넣고 섞어준다', '이후 컵에 레몬 슬라이스 1개를 꽂아주면 완성!']",,[]
정상훈 - '레드와인 파스타' 레시피,https://pbbsres.kbs.co.kr/t2019-0286-04-296340/2021/11/12/1445305_batch_레드와인 파스타.jpg,"['파스타면 80g', '통마늘 22알', '올리브유', '소금', '바지락 400g', '레드와인 1컵', '크러쉬드 레드 페퍼 2T', '후추 조금', '바질 가루 조금', '파르메산 치즈 10~15g']","['0', '재료 준비 ① 통마늘 22알의 꼭지를 제거한다', '② 바지락 400g을 소금물에 30분 이상 해감한 뒤, 찬물로 씻어준다', '1', '끓는 물에 파스타면 80g, 소금 1T를 넣고 5분간 익혀준다', '2', '팬에 올리브유를 가득 넣어준다', '통마늘 22알을 넣고 노릇하게 익혀준다', '3', '마늘이 노릇하게 익으면 해감한 바지락 400g을 넣고, 바지락 입이 벌어질 때까지 볶아준다', '이후 볶은 바지락, 마늘을 꺼내 접시에 덜고 팬에는 육수만 남긴다', '4', '3에 레드와인 1컵을 넣고 끓여준다', '5', '4에 익힌 파스타면, 크러쉬드 레드 페퍼 2T, 후추 조금, 바질 가루 조금을 넣고 볶아준 뒤 그릇에 담아준다', '6', '마지막으로 아까 빼놓은 바지락, 마늘을 올려주고 파르메산 치즈 10~15g을 뿌려주면 완성!']",,['면 요리']
